,Date,Precip (mm),Min Temp (C),Max Temp (C),Avg Temp (C)
1263,1983-06-17T00:00:00Z,0.0,16.75,33.650000000000034,25.200000000000017
1264,1983-06-18T00:00:00Z,0.0,15.450000000000045,34.75,25.100000000000023
1265,1983-06-19T00:00:00Z,0.0,14.850000000000023,33.05000000000001,23.950000000000017
1266,1983-06-20T00:00:00Z,0.0,14.350000000000023,32.150000000000034,23.25000000000003
1267,1983-06-21T00:00:00Z,0.0,15.450000000000045,32.75,24.100000000000023
1268,1983-06-22T00:00:00Z,0.0,16.150000000000034,33.55000000000001,24.850000000000023
1269,1983-06-23T00:00:00Z,0.0,17.25,33.85000000000002,25.55000000000001
1270,1983-06-24T00:00:00Z,1.9000000000000001,17.150000000000034,31.55000000000001,24.350000000000023
1271,1983-06-25T00:00:00Z,1.3,18.05000000000001,29.05000000000001,23.55000000000001
1272,1983-06-26T00:00:00Z,0.0,17.55000000000001,30.75,24.150000000000006
1273,1983-06-27T00:00:00Z,0.0,16.25,32.450000000000045,24.350000000000023
1274,1983-06-28T00:00:00Z,0.0,14.25,32.75,23.5
1275,1983-06-29T00:00:00Z,0.0,15.050000000000011,33.25,24.150000000000006
1276,1983-06-30T00:00:00Z,0.0,15.150000000000034,31.850000000000023,23.50000000000003
1277,1983-07-01T00:00:00Z,0.0,13.75,31.650000000000034,22.700000000000017
1278,1983-07-02T00:00:00Z,0.0,14.050000000000011,31.350000000000023,22.700000000000017
1279,1983-07-03T00:00:00Z,0.0,14.450000000000045,32.05000000000001,23.25000000000003
1280,1983-07-04T00:00:00Z,0.0,16.650000000000034,33.05000000000001,24.850000000000023
1281,1983-07-05T00:00:00Z,0.0,19.150000000000034,37.05000000000001,28.100000000000023
1282,1983-07-06T00:00:00Z,0.0,20.05000000000001,37.05000000000001,28.55000000000001
1283,1983-07-07T00:00:00Z,0.4,20.450000000000045,35.75,28.100000000000023
1284,1983-07-08T00:00:00Z,8.9,19.150000000000034,33.85000000000002,26.50000000000003
1285,1983-07-09T00:00:00Z,0.7000000000000001,20.05000000000001,33.150000000000034,26.600000000000023
1286,1983-07-10T00:00:00Z,0.0,17.25,31.850000000000023,24.55000000000001
1287,1983-07-11T00:00:00Z,0.0,15.650000000000034,31.350000000000023,23.50000000000003
1288,1983-07-12T00:00:00Z,0.0,18.05000000000001,33.650000000000034,25.850000000000023
1289,1983-07-13T00:00:00Z,0.0,18.950000000000045,36.05000000000001,27.50000000000003
1290,1983-07-14T00:00:00Z,0.0,18.55000000000001,36.150000000000034,27.350000000000023
1291,1983-07-15T00:00:00Z,0.0,18.350000000000023,33.650000000000034,26.00000000000003
1292,1983-07-16T00:00:00Z,0.0,15.75,32.75,24.25
1293,1983-07-17T00:00:00Z,0.0,16.150000000000034,33.85000000000002,25.00000000000003
1294,1983-07-18T00:00:00Z,0.0,18.55000000000001,35.55000000000001,27.05000000000001
1295,1983-07-19T00:00:00Z,0.0,21.450000000000045,35.950000000000045,28.700000000000045
1296,1983-07-20T00:00:00Z,0.0,19.950000000000045,34.950000000000045,27.450000000000045
1297,1983-07-21T00:00:00Z,0.7000000000000001,20.650000000000034,34.35000000000002,27.50000000000003
1298,1983-07-22T00:00:00Z,4.6000000000000005,20.75,30.850000000000023,25.80000000000001
1299,1983-07-23T00:00:00Z,1.0,18.55000000000001,31.75,25.150000000000006
1300,1983-07-24T00:00:00Z,0.30000000000000004,19.650000000000034,33.450000000000045,26.55000000000004
1301,1983-07-25T00:00:00Z,4.0,19.850000000000023,30.650000000000034,25.25000000000003
1302,1983-07-26T00:00:00Z,9.3,18.05000000000001,31.150000000000034,24.600000000000023
1303,1983-07-27T00:00:00Z,4.4,17.650000000000034,29.950000000000045,23.80000000000004
1304,1983-07-28T00:00:00Z,0.0,16.850000000000023,32.55000000000001,24.700000000000017
1305,1983-07-29T00:00:00Z,0.0,18.350000000000023,34.55000000000001,26.450000000000017
1306,1983-07-30T00:00:00Z,0.0,21.25,34.650000000000034,27.950000000000017
1307,1983-07-31T00:00:00Z,0.0,20.650000000000034,33.05000000000001,26.850000000000023
1308,1983-08-01T00:00:00Z,0.0,18.950000000000045,32.85000000000002,25.900000000000034
1309,1983-08-02T00:00:00Z,0.5,19.05000000000001,33.25,26.150000000000006
1310,1983-08-03T00:00:00Z,0.0,18.05000000000001,34.05000000000001,26.05000000000001
1311,1983-08-04T00:00:00Z,0.0,20.450000000000045,34.650000000000034,27.55000000000004
1312,1983-08-05T00:00:00Z,2.6,20.75,35.35000000000002,28.05000000000001
1313,1983-08-06T00:00:00Z,3.3000000000000003,21.850000000000023,36.150000000000034,29.00000000000003
1314,1983-08-07T00:00:00Z,0.9,22.75,34.950000000000045,28.850000000000023
1315,1983-08-08T00:00:00Z,1.6,20.05000000000001,35.650000000000034,27.850000000000023
1316,1983-08-09T00:00:00Z,3.2,20.75,35.650000000000034,28.200000000000017
1317,1983-08-10T00:00:00Z,0.0,18.05000000000001,33.150000000000034,25.600000000000023
